app,machine,cpu,mips,nodes,instructions,data_trans,time
MPI_job,rpi2,0.9,1460,1,15671857781,233,16.74
MPI_job,rpi2,0.9,1460,1,10997382986,231,14.8
MPI_job,rpi2,0.9,1460,1,17337562105,228,17.8
MPI_job,rpi2,0.9,1460,1,13914693775,233,14.98
MPI_job,rpi2,0.9,1460,1,15689645523,230,16.08
MPI_job,rpi2,0.9,1460,1,13457259595,231,16.49
MPI_job,rpi2,0.9,1460,1,16146435603,233,17.81
MPI_job,rpi2,0.9,1460,1,11706545778,232,17.19
MPI_job,rpi2,0.9,1460,1,12870970865,234,17.43
MPI_job,rpi2,0.9,1460,1,16788588175,229,18.5
MPI_job,rpi2,0.9,1460,1,14648111000,230,18.18
MPI_job,rpi2,0.9,1460,1,15572109882,232,18.04
MPI_job,rpi2,0.9,1460,1,11157869309,233,17.67
MPI_job,rpi2,0.9,1460,1,12765539278,234,17.18
MPI_job,rpi2,0.9,1460,1,16356083675,233,18.56
MPI_job,rpi2,0.9,1460,1,15336653142,233,18.14
MPI_job,rpi2,0.9,1460,1,15420820366,231,17.63
MPI_job,rpi2,0.9,1460,1,11598125857,232,18.15
MPI_job,rpi2,0.9,1460,1,9841323011,231,15.91
MPI_job,rpi2,0.9,1460,1,14843075393,228,17.89
MPI_job,rpi2,0.9,1460,1,12531097606,229,16.75
MPI_job,rpi2,0.9,1460,1,15495541545,233,18.4
MPI_job,rpi2,0.9,1460,1,14508694603,230,17.9
MPI_job,rpi2,0.9,1460,1,15268418275,233,17.58
MPI_job,rpi2,0.9,1460,1,12392126805,232,15.73
MPI_job,rpi2,0.9,1460,1,15643615600,231,16.69
MPI_job,rpi2,0.9,1460,1,15937727029,234,17.07
MPI_job,rpi2,0.9,1460,1,15766950588,231,18.04
MPI_job,rpi2,0.9,1460,1,13305919791,233,17.02
MPI_job,rpi2,0.9,1460,1,14740147872,232,17.58
MPI_job,rpi2,0.9,1460,2,11119278484,186,9.34
MPI_job,rpi2,0.9,1460,2,12738814548,187,10.72
MPI_job,rpi2,0.9,1460,2,11937856861,186,9.66
MPI_job,rpi2,0.9,1460,2,13618841305,186,10.68
MPI_job,rpi2,0.9,1460,2,12353697800,185,10.1
MPI_job,rpi2,0.9,1460,2,8019801354,187,10.1
MPI_job,rpi2,0.9,1460,2,14116695036,186,11.52
MPI_job,rpi2,0.9,1460,2,12039909636,187,11.23
MPI_job,rpi2,0.9,1460,2,11260975177,188,10.7
MPI_job,rpi2,0.9,1460,2,11762994891,186,10.8
MPI_job,rpi2,0.9,1460,2,12641173408,187,11.23
MPI_job,rpi2,0.9,1460,2,10848015436,186,10.1
MPI_job,rpi2,0.9,1460,2,9717437598,186,11.06
MPI_job,rpi2,0.9,1460,2,10056504235,187,10.41
MPI_job,rpi2,0.9,1460,2,11814277557,188,10.14
MPI_job,rpi2,0.9,1460,2,7866532413,186,10.36
MPI_job,rpi2,0.9,1460,2,9639210114,188,10.07
MPI_job,rpi2,0.9,1460,2,11339692956,187,10.88
MPI_job,rpi2,0.9,1460,2,9468963906,186,10.99
MPI_job,rpi2,0.9,1460,2,11992361001,187,10.85
MPI_job,rpi2,0.9,1460,2,11655360096,188,10.57
MPI_job,rpi2,0.9,1460,2,13049304586,185,10.19
MPI_job,rpi2,0.9,1460,2,10731868720,186,10.05
MPI_job,rpi2,0.9,1460,2,12082843134,189,11.21
MPI_job,rpi2,0.9,1460,2,9646531190,188,9.39
MPI_job,rpi2,0.9,1460,2,12800950084,188,11.97
MPI_job,rpi2,0.9,1460,2,12550193817,187,11.6
MPI_job,rpi2,0.9,1460,2,11822939835,185,10.62
MPI_job,rpi2,0.9,1460,2,10469604922,187,10.31
MPI_job,rpi2,0.9,1460,2,11283563921,188,10.58
MPI_job,rpi2,0.9,1460,3,9960310296,173,7.56
MPI_job,rpi2,0.9,1460,3,9645960097,175,8.53
MPI_job,rpi2,0.9,1460,3,8374653619,173,7.57
MPI_job,rpi2,0.9,1460,3,8142858041,178,7.52
MPI_job,rpi2,0.9,1460,3,9548511448,177,8.35
MPI_job,rpi2,0.9,1460,3,738076467,176,7.55
MPI_job,rpi2,0.9,1460,3,8418402849,177,7.72
MPI_job,rpi2,0.9,1460,3,5507367093,179,7.17
MPI_job,rpi2,0.9,1460,3,7449887557,177,6.81
MPI_job,rpi2,0.9,1460,3,7881732432,176,7.73
MPI_job,rpi2,0.9,1460,3,6527370279,178,7.74
MPI_job,rpi2,0.9,1460,3,7815652210,177,7.28
MPI_job,rpi2,0.9,1460,3,8971950142,179,7.99
MPI_job,rpi2,0.9,1460,3,6836000605,177,6.83
MPI_job,rpi2,0.9,1460,3,9589881090,175,8.71
MPI_job,rpi2,0.9,1460,3,6539166589,178,7.39
MPI_job,rpi2,0.9,1460,3,10556796020,177,9.03
MPI_job,rpi2,0.9,1460,3,8569165802,176,8.04
MPI_job,rpi2,0.9,1460,3,7791449198,178,7.29
MPI_job,rpi2,0.9,1460,3,8929146360,177,7.72
MPI_job,rpi2,0.9,1460,3,9207764164,178,7.89
MPI_job,rpi2,0.9,1460,3,10420727196,176,9.11
MPI_job,rpi2,0.9,1460,3,8335451412,175,7.85
MPI_job,rpi2,0.9,1460,3,7883280951,177,7.65
MPI_job,rpi2,0.9,1460,3,8371770873,178,7.7
MPI_job,rpi2,0.9,1460,3,8989381659,174,7.28
MPI_job,rpi2,0.9,1460,3,8500731196,178,7.79
MPI_job,rpi2,0.9,1460,3,8458926760,175,7.98
MPI_job,rpi2,0.9,1460,3,8103842851,177,7.51
MPI_job,rpi2,0.9,1460,3,8081204849,178,7.29
MPI_job,rpi2,0.9,1460,4,6730265770,156,5.98
MPI_job,rpi2,0.9,1460,4,8165170703,155,7.23
MPI_job,rpi2,0.9,1460,4,8103586790,154,7.24
MPI_job,rpi2,0.9,1460,4,5822220317,157,6.42
MPI_job,rpi2,0.9,1460,4,6807079859,157,6.32
MPI_job,rpi2,0.9,1460,4,7095283762,156,7.23
MPI_job,rpi2,0.9,1460,4,7312444859,156,6.29
MPI_job,rpi2,0.9,1460,4,6388708798,157,5.95
MPI_job,rpi2,0.9,1460,4,6933431407,156,6.3
MPI_job,rpi2,0.9,1460,4,6906884547,154,6.58
MPI_job,rpi2,0.9,1460,4,6571372074,155,6.1
MPI_job,rpi2,0.9,1460,4,7727801664,155,6.79
MPI_job,rpi2,0.9,1460,4,7226393211,157,6.34
MPI_job,rpi2,0.9,1460,4,6671276849,157,6.17
MPI_job,rpi2,0.9,1460,4,7118847216,155,6.42
MPI_job,rpi2,0.9,1460,4,5504418582,156,5.53
MPI_job,rpi2,0.9,1460,4,5967849767,154,5.82
MPI_job,rpi2,0.9,1460,4,6428670809,153,6.58
MPI_job,rpi2,0.9,1460,4,5650391465,157,6.28
MPI_job,rpi2,0.9,1460,4,6658848604,154,7.01
MPI_job,rpi2,0.9,1460,4,5845117909,157,6.57
MPI_job,rpi2,0.9,1460,4,7501417934,155,6.8
MPI_job,rpi2,0.9,1460,4,7748445814,155,7.13
MPI_job,rpi2,0.9,1460,4,6496004809,156,6.04
MPI_job,rpi2,0.9,1460,4,6135580676,154,5.93
MPI_job,rpi2,0.9,1460,4,8223487316,157,7.2
MPI_job,rpi2,0.9,1460,4,6723963696,155,5.93
MPI_job,rpi2,0.9,1460,4,7024623098,155,6.39
MPI_job,rpi2,0.9,1460,4,6961871783,154,6.89
MPI_job,rpi2,0.9,1460,4,5015955886,157,5.85
MPI_job,rpi2,0.9,1460,5,5069161020,152,4.56
MPI_job,rpi2,0.9,1460,5,5697553857,153,5.11
MPI_job,rpi2,0.9,1460,5,5690189162,154,5.81
MPI_job,rpi2,0.9,1460,5,6262965331,152,5.48
MPI_job,rpi2,0.9,1460,5,5713906999,151,5.43
MPI_job,rpi2,0.9,1460,5,5782394285,152,5.1
MPI_job,rpi2,0.9,1460,5,6144873946,150,5.24
MPI_job,rpi2,0.9,1460,5,4698333778,150,5.75
MPI_job,rpi2,0.9,1460,5,6169143781,152,5.29
MPI_job,rpi2,0.9,1460,5,4996278883,153,4.91
MPI_job,rpi2,0.9,1460,5,6753748017,152,4.8
MPI_job,rpi2,0.9,1460,5,6206097446,152,5.65
MPI_job,rpi2,0.9,1460,5,6500010326,154,6.02
MPI_job,rpi2,0.9,1460,5,4131120109,153,5.03
MPI_job,rpi2,0.9,1460,5,5239030155,151,5.43
MPI_job,rpi2,0.9,1460,5,5203430084,151,4.86
MPI_job,rpi2,0.9,1460,5,8353040597,152,4.63
MPI_job,rpi2,0.9,1460,5,6426814719,154,5.6
MPI_job,rpi2,0.9,1460,5,5743308256,153,5.71
MPI_job,rpi2,0.9,1460,5,5970007231,155,5.41
MPI_job,rpi2,0.9,1460,5,4988547143,153,4.84
MPI_job,rpi2,0.9,1460,5,5635322351,154,5.22
MPI_job,rpi2,0.9,1460,5,5321080698,153,4.94
MPI_job,rpi2,0.9,1460,5,5396589602,154,5.17
MPI_job,rpi2,0.9,1460,5,6065758237,155,5.4
MPI_job,rpi2,0.9,1460,5,6156161503,153,4.96
MPI_job,rpi2,0.9,1460,5,5836313431,154,5.24
MPI_job,rpi2,0.9,1460,5,5596630912,152,5.28
MPI_job,rpi2,0.9,1460,5,5487556107,152,5.14
MPI_job,rpi2,0.9,1460,5,3626320944,153,5.01
MPI_job,rpi2,0.9,1460,6,4878597771,142,4.55
MPI_job,rpi2,0.9,1460,6,5194162836,143,4.86
MPI_job,rpi2,0.9,1460,6,5949425546,142,5.44
MPI_job,rpi2,0.9,1460,6,4842846487,142,5.29
MPI_job,rpi2,0.9,1460,6,5752404838,144,4.96
MPI_job,rpi2,0.9,1460,6,3214381497,141,5.02
MPI_job,rpi2,0.9,1460,6,5269399988,143,4.84
MPI_job,rpi2,0.9,1460,6,6549438672,142,5.62
MPI_job,rpi2,0.9,1460,6,3930753829,144,4.7
MPI_job,rpi2,0.9,1460,6,5047865507,146,4.7
MPI_job,rpi2,0.9,1460,6,4353067404,142,4.78
MPI_job,rpi2,0.9,1460,6,5359657801,142,4.7
MPI_job,rpi2,0.9,1460,6,3122150792,145,4.73
MPI_job,rpi2,0.9,1460,6,5608204280,142,5.05
MPI_job,rpi2,0.9,1460,6,3193243671,142,5.28
MPI_job,rpi2,0.9,1460,6,3059766837,145,4.71
MPI_job,rpi2,0.9,1460,6,3362083981,144,4.39
MPI_job,rpi2,0.9,1460,6,5244692403,142,4.82
MPI_job,rpi2,0.9,1460,6,5757426458,146,5.29
MPI_job,rpi2,0.9,1460,6,5777308269,142,4.9
MPI_job,rpi2,0.9,1460,6,6219826383,142,5.19
MPI_job,rpi2,0.9,1460,6,5759390606,143,5.06
MPI_job,rpi2,0.9,1460,6,5577761575,144,4.77
MPI_job,rpi2,0.9,1460,6,4106699924,142,4.62
MPI_job,rpi2,0.9,1460,6,5276144227,143,4.88
MPI_job,rpi2,0.9,1460,6,4840128962,145,4.57
MPI_job,rpi2,0.9,1460,6,5250302258,146,4.62
MPI_job,rpi2,0.9,1460,6,4799807083,142,4.43
MPI_job,rpi2,0.9,1460,6,4980442148,142,4.36
MPI_job,rpi2,0.9,1460,6,4976194291,141,4.58
MPI_job,rpi2,0.9,1460,7,4667221039,142,3.75
MPI_job,rpi2,0.9,1460,7,4769960813,146,4.02
MPI_job,rpi2,0.9,1460,7,4205975661,142,3.86
MPI_job,rpi2,0.9,1460,7,4002902051,144,3.77
MPI_job,rpi2,0.9,1460,7,4411514891,142,3.85
MPI_job,rpi2,0.9,1460,7,3890432436,142,3.79
MPI_job,rpi2,0.9,1460,7,3935307841,143,3.84
MPI_job,rpi2,0.9,1460,7,4430483143,142,3.79
MPI_job,rpi2,0.9,1460,7,4538095467,143,4.13
MPI_job,rpi2,0.9,1460,7,4089788114,142,3.8
MPI_job,rpi2,0.9,1460,7,4401380859,142,3.84
MPI_job,rpi2,0.9,1460,7,4028114985,144,3.79
MPI_job,rpi2,0.9,1460,7,3898332085,140,3.79
MPI_job,rpi2,0.9,1460,7,4684490842,140,3.96
MPI_job,rpi2,0.9,1460,7,4401519310,141,3.98
MPI_job,rpi2,0.9,1460,7,4321204844,141,3.79
MPI_job,rpi2,0.9,1460,7,4759527003,140,3.94
MPI_job,rpi2,0.9,1460,7,4011779970,140,3.74
MPI_job,rpi2,0.9,1460,7,4327142948,141,3.81
MPI_job,rpi2,0.9,1460,7,4272380112,141,3.87
MPI_job,rpi2,0.9,1460,7,4218104713,142,3.91
MPI_job,rpi2,0.9,1460,7,4507917076,142,3.74
MPI_job,rpi2,0.9,1460,7,3623053261,142,3.81
MPI_job,rpi2,0.9,1460,7,4502719025,142,3.85
MPI_job,rpi2,0.9,1460,7,4180503389,143,3.77
MPI_job,rpi2,0.9,1460,7,4648046955,142,3.96
MPI_job,rpi2,0.9,1460,7,2216190236,144,3.92
MPI_job,rpi2,0.9,1460,7,4381815035,142,3.94
MPI_job,rpi2,0.9,1460,7,4418480827,142,3.82
MPI_job,rpi2,0.9,1460,7,4541925293,142,3.96
MPI_job,rpi2,0.9,1460,8,4456921254,139,4.24
MPI_job,rpi2,0.9,1460,8,4424577636,139,4.17
MPI_job,rpi2,0.9,1460,8,4528765730,140,4.19
MPI_job,rpi2,0.9,1460,8,5182631197,140,4.44
MPI_job,rpi2,0.9,1460,8,5267165116,141,4.4
MPI_job,rpi2,0.9,1460,8,4982067200,139,4.33
MPI_job,rpi2,0.9,1460,8,4425195356,140,4.06
MPI_job,rpi2,0.9,1460,8,4777575421,140,4.2
MPI_job,rpi2,0.9,1460,8,3681755061,141,4.17
MPI_job,rpi2,0.9,1460,8,4237818008,140,4.33
MPI_job,rpi2,0.9,1460,8,3420408714,141,4.02
MPI_job,rpi2,0.9,1460,8,4412289087,139,4.1
MPI_job,rpi2,0.9,1460,8,6406800346,139,4.19
MPI_job,rpi2,0.9,1460,8,4973346370,140,4.29
MPI_job,rpi2,0.9,1460,8,4552265436,140,4.21
MPI_job,rpi2,0.9,1460,8,5061347202,142,4.35
MPI_job,rpi2,0.9,1460,8,4738713688,142,4.29
MPI_job,rpi2,0.9,1460,8,4938497630,141,4.35
MPI_job,rpi2,0.9,1460,8,4581918917,143,4.3
MPI_job,rpi2,0.9,1460,8,4842603963,141,4.3
MPI_job,rpi2,0.9,1460,8,4972722204,141,4.25
MPI_job,rpi2,0.9,1460,8,4307093822,140,4.1
MPI_job,rpi2,0.9,1460,8,4733309297,142,4.3
MPI_job,rpi2,0.9,1460,8,4334374825,140,4.28
MPI_job,rpi2,0.9,1460,8,4730605935,141,4.13
MPI_job,rpi2,0.9,1460,8,4651318775,142,4.07
MPI_job,rpi2,0.9,1460,8,3675674664,140,4.13
MPI_job,rpi2,0.9,1460,8,6275279332,141,4.33
MPI_job,rpi2,0.9,1460,8,2398529262,142,4.24
MPI_job,rpi2,0.9,1460,8,4288859438,141,4.18
MPI_job,rpi2,0.9,1460,9,4490678000,140,4.03
MPI_job,rpi2,0.9,1460,9,4369888906,141,4.03
MPI_job,rpi2,0.9,1460,9,4849073087,141,4.28
MPI_job,rpi2,0.9,1460,9,4058662912,140,4.12
MPI_job,rpi2,0.9,1460,9,4080441259,140,4.03
MPI_job,rpi2,0.9,1460,9,4432424920,139,4.19
MPI_job,rpi2,0.9,1460,9,4324408717,139,4.14
MPI_job,rpi2,0.9,1460,9,4551032925,140,4.03
MPI_job,rpi2,0.9,1460,9,4614789247,141,4.25
MPI_job,rpi2,0.9,1460,9,4062359976,140,4.03
MPI_job,rpi2,0.9,1460,9,4561217367,141,4.06
MPI_job,rpi2,0.9,1460,9,4573605116,140,4.07
MPI_job,rpi2,0.9,1460,9,4118690717,141,4.08
MPI_job,rpi2,0.9,1460,9,4541986360,139,4.04
MPI_job,rpi2,0.9,1460,9,4611085046,139,4.04
MPI_job,rpi2,0.9,1460,9,4621470000,138,4.03
MPI_job,rpi2,0.9,1460,9,4523486861,141,4.21
MPI_job,rpi2,0.9,1460,9,4581768943,142,4.1
MPI_job,rpi2,0.9,1460,9,4784012493,141,4.21
MPI_job,rpi2,0.9,1460,9,4727502143,140,4.06
MPI_job,rpi2,0.9,1460,9,4691613637,140,4.06
MPI_job,rpi2,0.9,1460,9,4768771903,142,4.11
MPI_job,rpi2,0.9,1460,9,4685429743,142,4.1
MPI_job,rpi2,0.9,1460,9,4586604426,139,4
MPI_job,rpi2,0.9,1460,9,4942725580,138,4.21
MPI_job,rpi2,0.9,1460,9,4984585784,141,4.23
MPI_job,rpi2,0.9,1460,9,4211772307,142,4.06
MPI_job,rpi2,0.9,1460,9,4512565160,141,4.14
MPI_job,rpi2,0.9,1460,9,4236868008,141,4.05
MPI_job,rpi2,0.9,1460,9,4074048590,140,4.05
MPI_job,rpi2,0.9,1460,10,3171653965,139,3.93
MPI_job,rpi2,0.9,1460,10,3171776868,138,3.93
MPI_job,rpi2,0.9,1460,10,3107540930,139,3.93
MPI_job,rpi2,0.9,1460,10,3377366208,138,3.91
MPI_job,rpi2,0.9,1460,10,3188124885,140,3.94
MPI_job,rpi2,0.9,1460,10,3062589763,140,3.86
MPI_job,rpi2,0.9,1460,10,3550919302,141,3.9
MPI_job,rpi2,0.9,1460,10,3336408694,141,3.9
MPI_job,rpi2,0.9,1460,10,3112467727,137,3.89
MPI_job,rpi2,0.9,1460,10,3354827712,139,3.91
MPI_job,rpi2,0.9,1460,10,3236051711,141,3.9
MPI_job,rpi2,0.9,1460,10,3176874706,140,3.91
MPI_job,rpi2,0.9,1460,10,3173108102,139,3.92
MPI_job,rpi2,0.9,1460,10,3267589343,141,3.95
MPI_job,rpi2,0.9,1460,10,3238101692,140,3.93
MPI_job,rpi2,0.9,1460,10,3134693104,140,3.94
MPI_job,rpi2,0.9,1460,10,3244707469,139,3.92
MPI_job,rpi2,0.9,1460,10,3492028988,139,3.94
MPI_job,rpi2,0.9,1460,10,3116810360,139,3.92
MPI_job,rpi2,0.9,1460,10,4899668210,140,3.88
MPI_job,rpi2,0.9,1460,10,5098683657,140,3.97
MPI_job,rpi2,0.9,1460,10,5173878177,141,3.87
MPI_job,rpi2,0.9,1460,10,3235089486,142,3.94
MPI_job,rpi2,0.9,1460,10,4822920224,140,4.01
MPI_job,rpi2,0.9,1460,10,4314480605,139,4.06
MPI_job,rpi2,0.9,1460,10,3534062897,140,3.94
MPI_job,rpi2,0.9,1460,10,3310089570,140,3.92
MPI_job,rpi2,0.9,1460,10,3582572637,141,3.97
MPI_job,rpi2,0.9,1460,10,3197325336,140,3.91
MPI_job,rpi2,0.9,1460,10,3089391214,140,3.91
MPI_job,rpi2,0.9,1460,11,3615688432,138,3.94
MPI_job,rpi2,0.9,1460,11,3510503877,140,3.88
MPI_job,rpi2,0.9,1460,11,3495273575,141,4.01
MPI_job,rpi2,0.9,1460,11,3337479412,140,3.91
MPI_job,rpi2,0.9,1460,11,3385722794,140,3.91
MPI_job,rpi2,0.9,1460,11,3396486088,139,3.93
MPI_job,rpi2,0.9,1460,11,3492681480,138,3.97
MPI_job,rpi2,0.9,1460,11,3359855968,140,3.89
MPI_job,rpi2,0.9,1460,11,3443264184,141,3.91
MPI_job,rpi2,0.9,1460,11,3600715450,140,3.93
MPI_job,rpi2,0.9,1460,11,3488916137,140,4.08
MPI_job,rpi2,0.9,1460,11,3472519642,143,3.94
MPI_job,rpi2,0.9,1460,11,3520671760,141,3.92
MPI_job,rpi2,0.9,1460,11,3498986401,140,3.91
MPI_job,rpi2,0.9,1460,11,3378276366,142,3.93
MPI_job,rpi2,0.9,1460,11,3486894154,140,3.89
MPI_job,rpi2,0.9,1460,11,3732941399,139,4.08
MPI_job,rpi2,0.9,1460,11,3364526941,140,3.88
MPI_job,rpi2,0.9,1460,11,3489154122,141,3.94
MPI_job,rpi2,0.9,1460,11,3614405740,142,4.07
MPI_job,rpi2,0.9,1460,11,3554074988,140,4.07
MPI_job,rpi2,0.9,1460,11,3456856699,141,3.95
MPI_job,rpi2,0.9,1460,11,3407237012,140,3.92
MPI_job,rpi2,0.9,1460,11,2295617229,139,4.06
MPI_job,rpi2,0.9,1460,11,3595209427,140,3.93
MPI_job,rpi2,0.9,1460,11,3465425867,138,3.95
MPI_job,rpi2,0.9,1460,11,3537058117,140,3.93
MPI_job,rpi2,0.9,1460,11,3621749826,141,3.88
MPI_job,rpi2,0.9,1460,11,3316340417,140,3.89
MPI_job,rpi2,0.9,1460,11,3424419342,141,3.86
MPI_job,rpi2,0.9,1460,12,3891440993,139,4.45
MPI_job,rpi2,0.9,1460,12,4040118885,138,4.53
MPI_job,rpi2,0.9,1460,12,3790810822,140,4.26
MPI_job,rpi2,0.9,1460,12,3436591123,141,4.5
MPI_job,rpi2,0.9,1460,12,3933047636,142,4.28
MPI_job,rpi2,0.9,1460,12,3764274446,141,4.37
MPI_job,rpi2,0.9,1460,12,3436270535,140,4.53
MPI_job,rpi2,0.9,1460,12,3972457416,139,4.33
MPI_job,rpi2,0.9,1460,12,3246799559,140,4.24
MPI_job,rpi2,0.9,1460,12,3438628731,141,4.48
MPI_job,rpi2,0.9,1460,12,3357351414,139,4.31
MPI_job,rpi2,0.9,1460,12,3631670887,140,4.59
MPI_job,rpi2,0.9,1460,12,5827797262,141,4.28
MPI_job,rpi2,0.9,1460,12,3953895136,140,4.31
MPI_job,rpi2,0.9,1460,12,4060590954,141,4.22
MPI_job,rpi2,0.9,1460,12,4007262128,139,4.41
MPI_job,rpi2,0.9,1460,12,3844459962,138,4.27
MPI_job,rpi2,0.9,1460,12,4168270325,140,4.48
MPI_job,rpi2,0.9,1460,12,3929560900,141,4.48
MPI_job,rpi2,0.9,1460,12,4471667572,140,4.74
MPI_job,rpi2,0.9,1460,12,3964459150,141,4.28
MPI_job,rpi2,0.9,1460,12,3803602762,140,4.26
MPI_job,rpi2,0.9,1460,12,3839939016,140,4.28
MPI_job,rpi2,0.9,1460,12,4050573164,139,4.65
MPI_job,rpi2,0.9,1460,12,3825202030,139,4.23
MPI_job,rpi2,0.9,1460,12,3890022442,138,4.34
MPI_job,rpi2,0.9,1460,12,3584643156,139,4.46
MPI_job,rpi2,0.9,1460,12,4009542347,137,4.44
MPI_job,rpi2,0.9,1460,12,3846170246,140,4.24
MPI_job,rpi2,0.9,1460,12,4025941370,141,4.32
MPI_job,rpi2,0.9,1460,13,3134546918,138,3.58
MPI_job,rpi2,0.9,1460,13,3119989069,140,3.54
MPI_job,rpi2,0.9,1460,13,3668293745,140,3.53
MPI_job,rpi2,0.9,1460,13,3208886679,139,3.54
MPI_job,rpi2,0.9,1460,13,2588799614,139,3.53
MPI_job,rpi2,0.9,1460,13,3102516463,138,3.54
MPI_job,rpi2,0.9,1460,13,3072406741,140,3.54
MPI_job,rpi2,0.9,1460,13,2513178333,141,3.52
MPI_job,rpi2,0.9,1460,13,3113163499,140,3.53
MPI_job,rpi2,0.9,1460,13,2857628783,140,3.53
MPI_job,rpi2,0.9,1460,13,3100716451,137,3.54
MPI_job,rpi2,0.9,1460,13,3037521283,141,3.53
MPI_job,rpi2,0.9,1460,13,2727583138,140,3.54
MPI_job,rpi2,0.9,1460,13,3175024224,141,3.53
MPI_job,rpi2,0.9,1460,13,2553246661,141,3.53
MPI_job,rpi2,0.9,1460,13,2578345403,138,3.53
MPI_job,rpi2,0.9,1460,13,2397802744,139,3.54
MPI_job,rpi2,0.9,1460,13,2448020471,141,3.53
MPI_job,rpi2,0.9,1460,13,3144185184,142,3.52
MPI_job,rpi2,0.9,1460,13,3064166559,141,3.54
MPI_job,rpi2,0.9,1460,13,3103533881,140,3.54
MPI_job,rpi2,0.9,1460,13,3066380453,141,3.54
MPI_job,rpi2,0.9,1460,13,3013550566,140,3.54
MPI_job,rpi2,0.9,1460,13,2972661553,141,3.54
MPI_job,rpi2,0.9,1460,13,2638704886,141,3.54
MPI_job,rpi2,0.9,1460,13,2406599082,140,3.54
MPI_job,rpi2,0.9,1460,13,2966521182,140,3.56
MPI_job,rpi2,0.9,1460,13,2909662438,139,3.53
MPI_job,rpi2,0.9,1460,13,3103114508,142,3.53
MPI_job,rpi2,0.9,1460,13,3160982334,141,3.55
MPI_job,rpi2,0.9,1460,14,2626218375,140,3.76
MPI_job,rpi2,0.9,1460,14,2379119857,140,3.69
MPI_job,rpi2,0.9,1460,14,2461711935,141,3.69
MPI_job,rpi2,0.9,1460,14,2046540355,142,3.63
MPI_job,rpi2,0.9,1460,14,2044545356,140,3.6
MPI_job,rpi2,0.9,1460,14,2153639699,138,3.72
MPI_job,rpi2,0.9,1460,14,2498742908,140,3.68
MPI_job,rpi2,0.9,1460,14,2321082343,141,3.67
MPI_job,rpi2,0.9,1460,14,3267516810,140,3.69
MPI_job,rpi2,0.9,1460,14,2183711824,142,3.66
MPI_job,rpi2,0.9,1460,14,2261740351,141,3.68
MPI_job,rpi2,0.9,1460,14,2272528931,142,3.67
MPI_job,rpi2,0.9,1460,14,2320705199,141,3.71
MPI_job,rpi2,0.9,1460,14,2233561021,140,3.68
MPI_job,rpi2,0.9,1460,14,2167417460,141,3.74
MPI_job,rpi2,0.9,1460,14,2481448495,143,3.73
MPI_job,rpi2,0.9,1460,14,2550281661,138,3.7
MPI_job,rpi2,0.9,1460,14,2536686868,142,3.67
MPI_job,rpi2,0.9,1460,14,2451703140,140,3.59
MPI_job,rpi2,0.9,1460,14,2157346731,140,3.7
MPI_job,rpi2,0.9,1460,14,2306314361,141,3.67
MPI_job,rpi2,0.9,1460,14,2468019619,142,3.76
MPI_job,rpi2,0.9,1460,14,2095209568,138,3.66
MPI_job,rpi2,0.9,1460,14,2517049532,139,3.75
MPI_job,rpi2,0.9,1460,14,2140679570,142,3.61
MPI_job,rpi2,0.9,1460,14,2484718291,140,3.65
MPI_job,rpi2,0.9,1460,14,2436963152,140,3.68
MPI_job,rpi2,0.9,1460,14,2143708939,141,3.53
MPI_job,rpi2,0.9,1460,14,2440510514,140,3.7
MPI_job,rpi2,0.9,1460,14,2232614079,140,3.65
MPI_job,rpi2,0.9,1460,15,2626218375,139,3.65
MPI_job,rpi2,0.9,1460,15,2656542652,140,3.65
MPI_job,rpi2,0.9,1460,15,2659865232,140,3.69
MPI_job,rpi2,0.9,1460,15,2032653265,138,3.64
MPI_job,rpi2,0.9,1460,15,2065652322,140,3.59
MPI_job,rpi2,0.9,1460,15,2065986423,140,3.58
MPI_job,rpi2,0.9,1460,15,2165234532,141,3.69
MPI_job,rpi2,0.9,1460,15,2132695322,142,3.61
MPI_job,rpi2,0.9,1460,15,2565453263,143,3.61
MPI_job,rpi2,0.9,1460,15,2316565206,138,3.65
MPI_job,rpi2,0.9,1460,15,2054564323,139,3.49
MPI_job,rpi2,0.9,1460,15,2098356165,137,3.56
MPI_job,rpi2,0.9,1460,15,2032656516,140,3.61
MPI_job,rpi2,0.9,1460,15,2031652265,140,3.69
MPI_job,rpi2,0.9,1460,15,2019565232,141,3.29
MPI_job,rpi2,0.9,1460,15,2165366646,140,3.62
MPI_job,rpi2,0.9,1460,15,2031465653,141,3.51
MPI_job,rpi2,0.9,1460,15,2064526632,138,3.75
MPI_job,rpi2,0.9,1460,15,2016565326,139,3.71
MPI_job,rpi2,0.9,1460,15,2651325523,142,3.69
MPI_job,rpi2,0.9,1460,15,2031652323,142,3.65
MPI_job,rpi2,0.9,1460,15,2013526523,141,3.62
MPI_job,rpi2,0.9,1460,15,2316556553,137,3.64
MPI_job,rpi2,0.9,1460,15,2435652352,137,3.61
MPI_job,rpi2,0.9,1460,15,2652324653,139,3.62
MPI_job,rpi2,0.9,1460,15,2165326523,140,3.69
MPI_job,rpi2,0.9,1460,15,2132653222,140,3.64
MPI_job,rpi2,0.9,1460,15,2465535265,141,3.68
MPI_job,rpi2,0.9,1460,15,2652352312,138,3.69
MPI_job,rpi2,0.9,1460,15,2031326532,140,3.61
